"user_id","age_bracket","tier","gender","oPhone","oWatch","oPods","oTV","date","card"
382,"18-25","silver","male",1,0,0,0,2023-10-26,"Mastercard_debit"
383,"18-25","gold",-,1,0,0,0,2023-07-27,"Mastercard_credit"
384,"18-25","gold","female",1,1,0,0,2023-12-03,"Mastercard_credit"
385,"18-25","platinum","male",1,0,0,0,2023-08-03,"Visa_credit"
386,"18-25","gold","female",1,1,0,0,2023-09-28,"Visa_debit"
387,"25-34","silver","female",1,0,0,0,2023-05-30,"Visa_debit"
388,"18-25","silver","male",1,0,1,0,2023-08-09,"Visa_debit"
389,">50","silver","male",1,0,1,0,2023-10-30,"Visa_debit"
390,"34-50","silver","female",0,0,1,0,2023-10-31,"Visa_credit"
391,"25-34","silver","male",0,0,1,0,2023-07-11,"Visa_debit"
392,"25-34","silver","male",1,0,0,0,2023-04-21,"Visa_debit"
393,"25-34","silver","female",1,0,0,0,2023-04-06,"Mastercard_debit"
394,"25-34","gold","female",1,0,0,0,2023-06-05,"Visa_debit"
395,"18-25","silver","male",1,0,1,0,2023-05-04,"Visa_debit"
396,"34-50","silver","female",1,0,0,0,2023-08-08,"Visa_debit"
397,"25-34","silver","female",1,0,1,1,2023-10-11,"Visa_debit"
398,"25-34","platinum","female",1,0,0,0,2023-08-08,"Mastercard_debit"
399,"18-25","platinum","female",1,0,0,0,2023-02-01,"Visa_debit"
400,"18-25","silver","female",1,0,0,0,2023-01-15,"Visa_debit"
401,"25-34","silver","female",0,1,-,0,2023-11-19,"Visa_debit"
402,"18-25","silver","male",0,0,1,0,2023-10-19,"Other_debit"
403,"25-34","silver","female",1,0,0,0,2023-12-26,"Visa_debit"
404,"25-34","silver","male",1,0,0,0,2023-06-16,"Other_credit"
405,"25-34","platinum","male",1,0,1,0,2023-05-20,"Mastercard_credit"
406,"18-25","silver","female",1,0,1,0,2023-10-15,"Visa_credit"
407,"25-34","silver","male",1,0,0,0,2023-03-11,"Mastercard_credit"
408,"18-25","gold","male",0,0,0,1,2023-09-25,"Mastercard_credit"
409,"25-34","silver","female",1,1,1,0,2023-08-24,"Other_debit"
410,"18-25","gold","male",1,0,0,0,2023-02-18,"Mastercard_credit"
411,"25-34","silver","female",1,0,0,0,2023-09-30,"Mastercard_credit"
412,"34-50","silver","male",0,1,0,0,2023-11-01,"Visa_debit"
413,">50","silver","other",1,0,1,0,2023-10-30,"Visa_debit"
414,"18-25","silver","female",1,0,0,0,2023-08-20,"Visa_debit"
415,"34-50","silver","female",1,1,0,0,2023-09-12,"Other_debit"
416,"18-25","silver","female",1,0,0,0,2023-03-01,"Mastercard_credit"
417,"25-34","silver","male",0,1,0,0,2023-02-17,"Mastercard_credit"
418,"25-34","silver","female",1,0,0,0,2023-09-28,"Visa_debit"
419,"18-25","silver","male",1,0,0,0,2023-08-07,"Visa_debit"
420,"18-25","silver","female",1,0,0,0,2023-08-05,"Other_debit"
421,"25-34","platinum","male",1,0,0,0,2023-01-20,"Visa_debit"
422,"34-50","platinum","female",1,0,1,0,2023-12-19,"Visa_debit"
423,"18-25","gold","other",1,1,0,0,2023-12-21,"Visa_debit"
424,"18-25","gold","female",0,1,1,0,2023-11-26,"Mastercard_credit"
425,"34-50","silver","female",0,0,1,0,2023-08-26,"Mastercard_credit"
426,"18-25","gold","female",1,0,0,0,2023-04-02,"Mastercard_credit"
427,"18-25","gold","female",1,0,0,0,2023-06-28,"Visa_debit"
428,"18-25","silver","female",1,0,0,0,2023-12-11,"Visa_debit"
429,"18-25","platinum","female",0,0,1,0,2023-10-01,"Visa_credit"
430,"18-25","silver","female",0,0,1,0,2023-12-08,"Visa_debit"
431,"25-34","silver","female",1,0,0,0,2023-01-24,"Visa_credit"
432,"25-34","silver","female",1,0,1,0,2023-05-12,"Visa_debit"
433,"18-25","silver","female",1,0,0,0,2023-01-27,"Visa_credit"
434,"34-50","silver","other",1,0,1,0,2023-01-20,"Visa_debit"
435,"18-25","platinum","male",0,1,0,0,2023-02-09,"Visa_debit"
436,"25-34","silver","female",0,1,0,1,2023-01-11,-
437,"18-25","silver","male",0,0,1,0,2023-02-11,"Visa_debit"
438,"34-50","silver","female",0,0,1,0,2023-01-29,"Visa_debit"
439,"25-34","silver","male",1,0,1,0,2023-04-24,"Visa_debit"
440,"25-34","silver","male",1,1,0,0,2023-02-13,"Mastercard_credit"
441,"34-50","silver","male",1,1,0,0,2023-02-16,"Visa_debit"
442,"34-50","gold","female",1,0,1,0,2023-03-29,"Visa_credit"
443,"25-34","gold","other",1,0,1,0,2023-12-05,"Visa_debit"
444,"25-34","gold","female",1,0,0,0,2023-12-12,"Mastercard_credit"
445,">50","silver","female",0,0,1,0,2023-05-01,"Visa_debit"
446,"25-34","silver","female",1,0,1,0,2023-07-19,"Visa_debit"
447,"34-50","silver","female",1,0,1,0,2023-08-20,"Other_debit"
448,"25-34","silver","male",0,0,1,0,2023-04-10,"Mastercard_debit"
449,"25-34","gold","female",1,0,1,0,2023-09-22,"Visa_credit"
450,"18-25","gold","male",1,0,0,0,2023-11-15,"Visa_debit"
451,"18-25","silver","female",1,0,0,0,2023-08-22,"Visa_debit"
452,"25-34","platinum","female",1,1,0,0,2023-12-30,"Mastercard_credit"
453,">50","silver","male",1,1,0,0,2023-09-07,"Mastercard_debit"
454,">50","gold","female",0,1,1,1,2023-04-03,"Mastercard_debit"
455,"25-34","silver","female",1,0,1,0,2023-07-01,"Visa_debit"
456,"25-34","silver","male",0,0,0,1,2023-11-30,"Visa_debit"
457,"18-25","silver",-,1,0,1,0,2023-01-27,"Other_debit"
458,"25-34","silver","male",1,0,1,1,2023-10-04,"Visa_credit"
459,"25-34","gold","female",1,0,0,0,2023-12-16,"Visa_credit"
460,"18-25","silver","female",1,0,1,0,2023-03-20,"Visa_debit"
461,"18-25","silver","male",1,0,1,0,2023-05-24,"Visa_credit"
462,"34-50","silver","female",1,0,0,0,2023-07-01,"Mastercard_credit"
463,"18-25","silver","other",1,0,0,0,2023-11-26,"Visa_debit"
464,"25-34","gold","female",1,0,0,0,2023-03-07,"Visa_debit"
465,"18-25","silver","female",0,0,0,1,2023-09-27,"Visa_credit"
466,"18-25","gold","female",1,0,1,0,2023-10-28,"Visa_debit"
467,"25-34","silver","male",0,1,0,0,2023-08-07,"Visa_credit"
468,"18-25","platinum","female",1,1,1,0,2023-08-07,"Visa_debit"
469,"25-34","platinum","male",0,0,1,0,2023-06-08,"Mastercard_credit"
470,"25-34","platinum","male",0,1,1,0,2023-09-17,"Mastercard_debit"
471,"18-25","silver","female",1,0,1,0,2023-07-13,"Visa_debit"
472,"18-25","gold","male",1,0,1,0,2023-02-01,"Visa_debit"
473,"18-25","silver","male",1,1,0,0,2023-12-04,"Visa_credit"
474,">50","silver","male",0,0,0,1,2023-04-20,"Other_debit"
475,"18-25","gold","male",1,1,0,0,2023-07-10,"Mastercard_credit"
476,">50","silver","male",1,1,1,0,2023-08-08,"Mastercard_debit"
477,"25-34","silver","male",1,0,0,0,2023-09-03,"Visa_debit"
478,"25-34","gold","female",1,0,1,0,2023-05-21,"Mastercard_debit"
479,"25-34","silver","female",0,1,1,0,2023-11-02,"Visa_credit"
480,"18-25","silver","female",1,0,0,1,2023-08-14,"Mastercard_credit"
481,"25-34","silver","female",1,1,1,0,2023-06-30,"Mastercard_debit"
482,"25-34","silver","female",0,0,1,0,2023-08-10,"Visa_credit"
483,"25-34","gold","male",1,0,0,0,2023-10-21,"Visa_debit"
484,"18-25","silver","male",0,0,1,0,2023-10-27,"Visa_debit"
485,"18-25","silver","male",0,1,0,0,2023-03-19,"Visa_credit"
486,"18-25","silver","female",1,1,0,0,2023-01-20,"Visa_debit"
487,"25-34","silver","female",1,0,0,0,2023-04-13,"Mastercard_debit"
488,"25-34","platinum","male",0,0,1,0,2023-12-11,"Mastercard_debit"
489,"25-34","gold","female",1,0,1,0,2023-01-05,"Visa_debit"
490,"18-25","gold","male",1,0,0,0,2023-01-20,"Visa_debit"
491,"25-34","silver","female",1,1,1,0,2023-07-25,"Mastercard_credit"
492,"25-34","silver","male",1,0,1,0,2023-03-23,"Visa_debit"
493,"34-50","gold","male",0,1,1,0,2023-07-26,"Other_debit"
494,"18-25","silver","male",0,1,1,0,2023-07-10,"Visa_debit"
495,"25-34","silver","male",0,1,0,0,2023-09-07,"Mastercard_credit"
496,"18-25","silver","female",1,1,0,0,2023-09-10,"Mastercard_debit"
497,"25-34","platinum","male",0,0,1,0,2023-08-30,"Mastercard_credit"
498,"18-25","silver","female",1,1,0,0,2023-08-10,"Mastercard_credit"
499,"25-34","silver","female",1,1,1,1,2023-12-25,"Mastercard_credit"
500,"25-34","silver","female",0,0,1,0,2023-04-18,"Visa_debit"
501,"25-34","gold","female",1,1,0,0,2023-02-21,"Other_debit"
502,"34-50","gold","male",0,0,1,0,2023-01-28,"Visa_credit"
503,"34-50","gold","male",1,0,0,0,2023-12-25,"Visa_debit"
504,"18-25","silver","male",0,1,0,0,2023-05-09,"Visa_debit"
505,"25-34","silver","female",1,1,1,0,2023-07-19,"Visa_debit"
506,"34-50","silver","male",0,1,1,0,2023-10-17,"Visa_debit"
507,"25-34","platinum","male",0,0,1,0,2023-02-05,"Visa_debit"
508,"34-50","gold","female",0,1,0,0,2023-10-03,"Visa_debit"
509,"18-25","silver","male",1,0,0,0,2023-09-25,"Visa_credit"
510,"25-34","silver","female",1,0,1,0,2023-10-12,"Visa_debit"
511,"18-25","silver","male",1,0,0,0,2023-01-25,"Visa_debit"
512,"34-50","gold","male",1,0,0,0,2023-09-12,"Mastercard_credit"
513,"34-50","silver","female",0,0,-,0,2023-02-21,"Visa_debit"
514,"25-34","gold","female",0,0,1,0,2023-06-30,"Visa_debit"
515,"18-25","platinum","female",0,0,1,0,2023-06-30,"Visa_debit"
516,"25-34","gold","male",0,0,0,1,2023-10-22,"Visa_debit"
517,"25-34","platinum","female",0,0,1,1,2023-11-12,"Visa_debit"
518,"18-25","silver","male",1,0,0,0,2023-08-18,"Visa_debit"
519,"25-34","platinum","female",0,0,0,1,2023-07-17,"Mastercard_credit"
520,"18-25","silver","female",0,0,1,1,2023-06-06,"Mastercard_debit"
521,"34-50","silver","female",1,0,1,0,2023-01-21,"Visa_debit"
522,"18-25","gold","other",0,0,1,0,2023-10-31,"Visa_credit"
523,"18-25","silver","male",0,1,0,0,2023-03-25,"Visa_debit"
524,"34-50","silver","male",0,1,1,1,2023-04-18,"Mastercard_credit"
525,"25-34","silver","male",0,1,0,0,2023-05-04,"Visa_debit"
526,"34-50","gold","female",0,0,1,0,2023-05-28,"Mastercard_debit"
527,"18-25","gold","female",1,0,1,0,2023-04-29,"Visa_credit"
528,"18-25","silver","male",1,0,1,0,2023-01-07,"Visa_debit"
529,"25-34","silver","female",1,0,0,0,2023-02-02,"Other_debit"
530,"18-25","silver","male",0,0,0,1,2023-03-27,"Mastercard_debit"
531,"18-25","silver","female",0,0,1,0,2023-10-25,"Visa_debit"
532,"25-34","silver","female",1,0,0,0,2023-09-06,"Visa_debit"
533,"18-25","gold","female",1,0,0,0,2023-10-02,"Visa_debit"
534,"25-34","silver","other",0,0,1,0,2023-01-01,"Visa_debit"
535,"18-25","silver","female",0,1,1,0,2023-07-13,"Visa_debit"
536,">50","platinum","male",0,0,1,0,2023-04-04,"Visa_debit"
537,"25-34","gold","female",1,0,1,0,2023-05-12,"Visa_debit"
538,"25-34","gold","female",1,0,1,0,2023-05-09,"Visa_debit"
539,"25-34","gold","female",1,0,0,0,2023-05-17,"Visa_credit"
540,"25-34","silver","female",1,0,0,0,2023-05-23,"Mastercard_debit"
541,"18-25","platinum","male",1,0,0,0,2023-12-23,"Mastercard_credit"
542,"25-34","silver","female",0,0,1,0,2023-09-26,"Visa_credit"
543,-,"silver","male",1,0,0,1,2023-12-14,"Visa_debit"
544,"18-25","silver","male",1,0,0,0,2023-02-19,"Mastercard_credit"
545,"25-34","silver","female",1,0,1,0,2023-06-02,"Visa_debit"
546,"18-25","gold","other",1,0,1,0,2023-12-06,"Other_debit"
547,"34-50","silver","male",1,1,1,0,2023-02-01,"Other_credit"
548,"34-50","silver","female",0,0,1,0,2023-10-12,"Mastercard_debit"
549,">50","silver","male",1,1,1,0,2023-10-25,"Mastercard_credit"
550,"34-50","silver","male",0,1,0,0,2023-08-10,"Visa_debit"
551,"18-25","silver","female",1,0,0,0,2023-06-15,"Visa_debit"
552,"18-25","silver","other",1,0,0,0,2023-04-14,"Visa_debit"
553,"25-34","silver","male",1,1,0,0,2023-02-08,"Visa_debit"
554,"18-25","silver","female",0,1,0,0,2023-08-21,"Visa_credit"
555,"34-50","silver","male",0,1,0,0,2023-09-08,"Visa_debit"
556,">50","gold","female",0,0,1,0,2023-12-01,"Visa_debit"
557,"25-34","gold","other",0,0,1,0,2023-12-03,"Visa_debit"
558,"18-25","silver","female",1,0,1,0,2023-07-09,"Mastercard_debit"
559,"25-34","gold","female",1,0,0,0,2023-01-03,"Mastercard_credit"
560,"34-50","gold","male",0,0,1,0,2023-02-06,"Mastercard_debit"
561,"18-25","gold","female",1,0,0,0,2023-07-20,"Visa_debit"
562,">50","silver","male",1,0,0,0,2023-02-14,"Visa_debit"
563,"25-34","silver","female",1,0,1,0,2023-11-12,"Mastercard_credit"
564,"34-50","silver","female",0,0,1,0,2023-06-23,"Visa_credit"
565,"18-25","platinum","female",0,0,1,0,2023-02-06,"Mastercard_credit"
566,"34-50","gold","female",1,0,1,0,2023-10-24,"Mastercard_credit"
567,"25-34","silver","female",1,1,0,0,2023-08-05,"Other_credit"
568,"25-34","silver","female",1,0,0,0,2023-02-02,"Mastercard_debit"
569,"18-25","platinum","male",1,0,1,0,2023-02-27,"Visa_debit"
570,"18-25","silver","female",1,0,0,0,2023-04-07,"Mastercard_debit"
571,"25-34","silver","male",1,0,0,1,2023-04-03,"Visa_credit"
572,"34-50","silver","male",0,0,1,0,2023-08-05,"Visa_debit"
573,"18-25","gold","male",1,1,0,1,2023-05-15,"Mastercard_credit"
574,"25-34","gold","male",0,0,1,0,2023-03-24,"Visa_debit"
575,"18-25","silver","female",0,0,1,0,2023-03-06,"Visa_credit"
576,"18-25","silver","female",0,1,0,0,2023-08-18,"Visa_debit"
577,"18-25","gold","female",1,0,1,0,2023-02-28,"Other_debit"
578,"18-25","silver","female",0,0,1,0,2023-03-22,"Visa_credit"
579,"25-34","silver","male",0,0,0,1,2023-12-09,"Visa_debit"
580,"34-50","silver","female",0,0,0,1,2023-11-23,"Visa_credit"
581,"34-50","silver","male",1,0,0,0,2023-10-26,"Visa_credit"
582,"18-25","silver","male",1,1,0,0,2023-08-26,"Visa_debit"
583,"25-34","gold","male",1,0,0,0,2023-12-27,"Visa_debit"
584,"18-25","platinum","female",1,0,0,0,2023-02-18,"Visa_debit"
585,"18-25","gold","female",0,1,0,0,2023-06-15,"Visa_debit"
586,"18-25","silver","female",0,0,0,1,2023-03-24,"Visa_debit"
587,"18-25","silver","female",1,0,0,0,2023-11-11,"Mastercard_credit"
588,">50","silver","female",0,0,1,0,2023-10-01,"Mastercard_debit"
589,">50","silver","male",1,0,-,0,2023-11-21,"Visa_debit"
590,"25-34","gold","female",0,0,0,1,2023-03-02,"Mastercard_credit"
591,">50","gold","male",0,1,0,0,2023-08-18,"Visa_debit"
592,"34-50","silver","female",1,0,0,0,2023-07-09,"Mastercard_credit"
593,"18-25","silver","female",1,1,0,0,2023-02-26,"Visa_debit"
594,"25-34","gold","female",1,0,0,0,2023-03-04,"Visa_debit"
595,"18-25","gold","male",1,0,0,0,2023-11-24,"Mastercard_credit"
596,"25-34","platinum","female",0,0,0,1,2023-02-15,"Visa_credit"
597,"25-34","silver","other",0,0,1,0,2023-02-24,"Visa_debit"
598,"25-34","silver","male",1,0,0,0,2023-05-26,"Visa_credit"
599,"25-34","gold","female",1,0,1,0,2023-09-05,"Visa_debit"
600,"18-25","platinum","female",1,1,0,0,2023-04-08,"Other_debit"
601,"18-25","silver","male",1,0,1,0,2023-07-30,"Visa_debit"
602,"18-25","silver","female",0,1,0,0,2023-01-10,"Visa_credit"
603,"18-25","gold","male",0,0,0,1,2023-06-28,"Visa_debit"
604,"25-34","silver","male",1,0,1,0,2023-01-03,"Mastercard_credit"
605,"18-25","gold","female",1,0,1,0,2023-04-14,"Mastercard_credit"
606,"18-25","silver","female",0,0,1,0,2023-04-28,"Mastercard_credit"
607,"34-50","silver","female",0,0,1,0,2023-07-30,"Mastercard_credit"
608,"18-25","silver","male",1,0,0,0,2023-02-10,"Visa_debit"
609,"25-34","silver","female",1,0,0,0,2023-04-09,"Other_debit"
610,"18-25","silver","female",1,0,1,0,2023-05-24,"Visa_debit"
611,"18-25","gold","female",1,0,0,0,2023-03-16,"Visa_credit"
612,"34-50","gold","male",1,0,1,0,2023-01-27,"Visa_debit"
613,"18-25","silver","female",1,1,1,0,2023-12-16,"Visa_debit"
614,"18-25","gold","female",0,0,1,0,2023-05-23,"Mastercard_credit"
615,"34-50","silver","male",1,0,0,0,2023-11-11,"Mastercard_credit"
616,"18-25","silver","male",1,0,0,0,2023-05-20,"Visa_debit"
617,"18-25","platinum","female",0,1,0,0,2023-02-07,"Visa_debit"
618,"25-34","silver","female",1,0,0,0,2023-11-26,"Other_debit"
619,"25-34","silver","female",1,0,1,0,2023-06-19,"Visa_debit"
620,"25-34","gold","female",1,0,0,1,2023-09-11,"Other_credit"
621,"34-50","silver","female",1,0,0,0,2023-10-22,"Visa_debit"
622,"18-25","silver","male",0,0,1,0,2023-07-04,"Mastercard_credit"
623,"25-34","silver","male",1,0,0,0,2023-03-12,"Visa_debit"
624,-,"platinum","female",1,0,0,0,2023-09-11,"Visa_credit"
625,"18-25","silver","male",1,0,0,0,2023-04-07,"Visa_debit"
626,"34-50","gold","female",0,0,1,0,2023-11-26,"Visa_debit"
627,"25-34","gold","female",1,0,0,0,2023-01-17,"Mastercard_debit"
628,"34-50","silver","male",1,0,1,0,2023-02-21,"Mastercard_credit"
629,"18-25","silver","male",1,1,1,0,2023-05-27,"Visa_debit"
630,"25-34","gold","male",0,0,1,0,2023-04-10,"Visa_debit"
631,"34-50","silver","female",1,0,0,0,2023-05-24,"Visa_credit"
632,"25-34","gold","female",1,0,0,0,2023-07-24,"Visa_credit"
633,"18-25","silver","male",0,0,1,0,2023-03-03,"Visa_debit"
634,"25-34","silver","male",0,1,0,0,2023-08-25,"Other_debit"
635,"34-50","silver","male",1,1,0,0,2023-07-23,"Mastercard_credit"
636,"34-50","silver","female",1,0,1,0,2023-05-09,"Mastercard_debit"
637,"18-25","silver","male",1,0,1,0,2023-06-23,"Other_debit"
638,"34-50","silver","female",0,0,1,0,2023-07-16,"Mastercard_credit"
639,"18-25","gold","female",1,1,1,0,2023-11-27,"Visa_debit"
640,"18-25","silver","female",1,1,1,0,2023-01-14,"Visa_debit"
641,"25-34","silver","female",0,0,0,1,2023-07-31,"Mastercard_debit"
642,"18-25","gold","female",0,1,0,0,2023-01-15,"Visa_debit"
643,"25-34","gold","female",1,0,0,0,2023-04-19,"Visa_debit"
644,"34-50","silver","female",1,0,0,0,2023-09-01,"Visa_debit"
645,"18-25","silver","female",0,1,0,0,2023-04-22,"Mastercard_debit"
646,"18-25","silver","male",0,0,1,0,2023-04-09,"Visa_debit"
647,"18-25","platinum","female",1,0,1,0,2023-03-09,"Other_debit"
648,"34-50","silver","female",1,0,0,0,2023-03-12,"Mastercard_debit"
649,"25-34","silver","male",1,0,1,0,2023-07-26,"Mastercard_debit"
650,"34-50","gold","female",0,0,1,0,2023-10-15,"Other_credit"
651,"18-25","silver","male",1,0,0,0,2023-02-12,"Visa_debit"
652,"25-34","silver","female",1,1,0,0,2023-05-27,"Visa_debit"
653,"34-50","silver","female",0,1,0,0,2023-07-01,"Visa_debit"
654,"25-34","silver","male",0,0,1,0,2023-04-30,"Visa_debit"
655,"18-25","silver","female",0,1,0,0,2023-09-17,"Visa_debit"
656,"25-34","silver","other",0,1,1,0,2023-08-25,"Visa_debit"
657,"34-50","gold","female",0,0,0,1,2023-01-13,"Mastercard_credit"
658,"18-25","silver","male",1,0,0,0,2023-03-22,"Visa_debit"
659,"18-25","silver","female",0,0,0,1,2023-06-26,"Mastercard_credit"
660,"34-50","silver","female",0,1,0,0,2023-12-20,"Visa_debit"
661,"25-34","platinum","female",1,0,0,0,2023-12-18,"Visa_debit"
662,"34-50","silver","female",0,0,1,0,2023-07-24,"Visa_debit"
663,"34-50","silver","female",0,0,1,0,2023-04-10,"Visa_debit"
664,"18-25","silver","female",1,0,0,0,2023-03-29,"Mastercard_debit"
665,"18-25","gold","female",1,1,1,0,2023-03-11,"Visa_debit"
666,"25-34","silver","female",0,0,1,0,2023-01-25,"Mastercard_credit"
667,"25-34","silver","female",0,1,0,0,2023-11-26,"Mastercard_credit"
668,"18-25","silver","female",1,0,0,0,2023-11-20,"Mastercard_credit"
669,"25-34","gold","male",0,0,0,1,2023-04-29,"Visa_debit"
670,"25-34","silver","female",1,0,0,0,2023-05-30,"Visa_debit"
671,"18-25","silver","female",0,1,0,0,2023-04-29,"Mastercard_credit"
672,"34-50","silver","male",0,0,1,0,2023-11-04,"Mastercard_credit"
673,"18-25","gold","male",1,0,0,0,2023-02-06,"Mastercard_credit"
674,"18-25","silver","female",0,0,1,0,2023-02-26,"Mastercard_debit"
675,"34-50","silver","female",0,0,1,0,2023-03-15,"Mastercard_debit"
676,"34-50","platinum","female",1,0,1,0,2023-11-14,"Mastercard_credit"
677,"18-25","silver","female",0,1,0,0,2023-04-13,"Mastercard_credit"
678,"34-50","silver","female",1,0,0,0,2023-08-08,"Mastercard_credit"
679,"18-25","silver","female",1,1,0,0,2023-04-12,"Visa_credit"
680,">50","silver","female",0,1,0,0,2023-06-28,"Visa_debit"
681,"25-34","silver","male",1,0,1,0,2023-10-08,"Mastercard_credit"
682,"18-25","silver","male",1,1,1,0,2023-03-19,"Mastercard_credit"
683,"25-34","platinum","female",1,1,0,0,2023-07-09,"Visa_debit"
684,"18-25","gold","male",1,0,0,0,2023-10-06,"Visa_debit"
685,"34-50","gold","female",1,1,0,0,2023-12-04,"Other_credit"
686,"18-25","silver","female",1,0,1,0,2023-01-26,"Mastercard_credit"
687,"34-50","platinum","female",1,0,0,0,2023-05-26,"Visa_debit"
688,"18-25","silver","male",1,1,0,0,2023-05-21,"Visa_debit"
689,"25-34","silver","male",1,0,0,0,2023-05-16,"Visa_credit"
690,"25-34","platinum","female",0,1,0,0,2023-08-12,"Mastercard_debit"
691,"34-50","silver","female",0,0,1,1,2023-01-05,"Other_debit"
692,"25-34","silver","female",1,0,1,0,2023-06-06,"Visa_credit"
693,"18-25","gold","female",1,0,0,0,2023-04-27,"Mastercard_credit"
694,"25-34","silver","male",1,1,1,0,2023-11-22,"Visa_debit"
695,"18-25","gold","female",0,0,0,1,2023-08-31,"Mastercard_credit"
696,"18-25","gold","female",1,0,0,0,2023-05-31,"Mastercard_debit"
697,"18-25","silver","male",1,0,0,0,2023-03-27,"Visa_debit"
698,"25-34","silver","female",1,0,0,0,2023-01-11,"Visa_credit"
699,"18-25","silver","female",1,0,0,1,2023-07-22,"Visa_debit"
700,"25-34","silver","male",1,0,1,0,2023-02-10,"Other_debit"
701,"18-25","platinum","male",1,1,1,0,2023-01-15,"Mastercard_credit"
702,"25-34","silver","female",0,0,1,1,2023-04-25,"Mastercard_debit"
703,"25-34","silver","female",1,0,0,0,2023-05-23,"Mastercard_debit"
704,"25-34","silver","female",1,0,0,0,2023-09-10,"Visa_credit"
705,"18-25","gold","female",1,0,0,0,2023-08-17,"Mastercard_credit"
706,"18-25","silver","other",0,0,1,0,2023-06-24,"Mastercard_credit"
707,"18-25","silver","male",0,1,1,0,2023-01-06,"Visa_debit"
708,"25-34","gold","female",1,0,0,0,2023-03-05,"Mastercard_credit"
709,"18-25","silver","female",0,0,1,0,2023-12-17,"Visa_credit"
710,"25-34","silver","male",1,0,1,0,2023-01-26,"Visa_debit"
711,"25-34","gold","male",1,0,0,0,2023-10-15,"Other_debit"
712,">50","platinum","male",0,0,0,1,2023-06-25,"Visa_debit"
713,">50","silver","female",0,1,1,0,2023-07-02,"Visa_debit"
714,"18-25","gold","male",0,1,0,0,2023-12-27,"Visa_debit"
715,"18-25","silver","male",1,0,0,0,2023-05-03,"Visa_debit"
716,"18-25","silver","male",0,1,0,0,2023-01-25,"Visa_credit"
